Crop_Year,State_Name,District_Name,Season,Crop,Area,Production
1997,Odisha,SAMBALPUR,Autumn,Ragi,0.022,0.01
1997,Odisha,SAMBALPUR,Autumn,Sesamum,0.049,0.013
1997,Odisha,SAMBALPUR,Autumn,Urad,0.234,0.073
1997,Odisha,SAMBALPUR,Rabi,Wheat,0.01,0.006
1997,Odisha,SAMBALPUR,Summer,Groundnut,0.102,0.17
1997,Odisha,SAMBALPUR,Summer,Maize,0.001,0.001
1997,Odisha,SAMBALPUR,Summer,Sesamum,0.135,0.038
1997,Odisha,SAMBALPUR,Summer,Urad,0.007,0.004
1997,Odisha,SAMBALPUR,Whole Year,Potato,0.353,2.225
1997,Odisha,SAMBALPUR,Winter,Groundnut,0.039,0.045
1997,Odisha,SAMBALPUR,Winter,Horse-gram,2.64,0.792
1997,Odisha,SAMBALPUR,Winter,Maize,0.002,0.001
1997,Odisha,SAMBALPUR,Winter,Ragi,0.015,0.005
1997,Odisha,SAMBALPUR,Winter,Sesamum,4.157,0.973
1997,Odisha,SAMBALPUR,Winter,Sugarcane,0.041,2.44
1997,Odisha,SAMBALPUR,Winter,Urad,1.093,0.286
1998,Odisha,SAMBALPUR,Autumn,Groundnut,0.015,0.01
1998,Odisha,SAMBALPUR,Autumn,Maize,0.125,0.083
1998,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.539,0.143
1998,Odisha,SAMBALPUR,Autumn,Ragi,0.02,0.006
1998,Odisha,SAMBALPUR,Autumn,Rice,52.393,38.86
1998,Odisha,SAMBALPUR,Autumn,Sesamum,0.022,0.005
1998,Odisha,SAMBALPUR,Autumn,Urad,0.959,0.246
1998,Odisha,SAMBALPUR,Summer,Groundnut,0.156,0.191
1998,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.396,0.145
1998,Odisha,SAMBALPUR,Summer,Rice,8.788,22.388
1998,Odisha,SAMBALPUR,Summer,Sesamum,0.076,0.028
1998,Odisha,SAMBALPUR,Summer,Urad,0.001,0.001
1998,Odisha,SAMBALPUR,Summer,Wheat,0.185,0.274
1998,Odisha,SAMBALPUR,Winter,Groundnut,0.011,0.006
1998,Odisha,SAMBALPUR,Winter,Horse-gram,2.28,0.65
1998,Odisha,SAMBALPUR,Winter,Maize,0.006,0.007
1998,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.051,0.01
1998,Odisha,SAMBALPUR,Winter,Potato,0.263,2.404
1998,Odisha,SAMBALPUR,Winter,Ragi,0.004,0.001
1998,Odisha,SAMBALPUR,Winter,Rice,83.207,133.942
1998,Odisha,SAMBALPUR,Winter,Sesamum,2.581,0.51
1998,Odisha,SAMBALPUR,Winter,Sugarcane,0.182,10.335
1998,Odisha,SAMBALPUR,Winter,Urad,0.482,0.119
1999,Odisha,SAMBALPUR,Autumn,Rice,52.0,66.0
1999,Odisha,SAMBALPUR,Kharif,Castor seed,0.17,0.08
1999,Odisha,SAMBALPUR,Kharif,Chillies,1.89,2.04
1999,Odisha,SAMBALPUR,Kharif,Ginger,0.58,1.15
1999,Odisha,SAMBALPUR,Kharif,Groundnut,0.41,0.42
1999,Odisha,SAMBALPUR,Kharif,Jowar,0.13,0.07
1999,Odisha,SAMBALPUR,Kharif,Maize,1.04,1.56
1999,Odisha,SAMBALPUR,Kharif,Mesta,1.78,5.34
1999,Odisha,SAMBALPUR,Kharif,Moong(Green Gram),7.14,3.01
1999,Odisha,SAMBALPUR,Kharif,Ragi,0.09,0.05
1999,Odisha,SAMBALPUR,Kharif,Sesamum,22.96,13.32
1999,Odisha,SAMBALPUR,Kharif,Sweet potato,1.68,15.62
1999,Odisha,SAMBALPUR,Kharif,Turmeric,0.59,1.38
1999,Odisha,SAMBALPUR,Kharif,Urad,11.02,3.61
1999,Odisha,SAMBALPUR,Rabi,Castor seed,0.24,0.11
1999,Odisha,SAMBALPUR,Rabi,Coriander,0.98,0.46
1999,Odisha,SAMBALPUR,Rabi,Chillies,4.45,5.16
1999,Odisha,SAMBALPUR,Rabi,Garlic,0.59,1.83
1999,Odisha,SAMBALPUR,Rabi,Gram,0.33,0.17
1999,Odisha,SAMBALPUR,Rabi,Groundnut,0.42,0.53
1999,Odisha,SAMBALPUR,Rabi,Maize,0.16,0.25
1999,Odisha,SAMBALPUR,Rabi,Moong(Green Gram),5.93,3.13
1999,Odisha,SAMBALPUR,Rabi,Sesamum,3.87,1.92
1999,Odisha,SAMBALPUR,Rabi,Sunflower,0.11,0.06
1999,Odisha,SAMBALPUR,Rabi,Urad,2.29,0.87
1999,Odisha,SAMBALPUR,Rabi,Wheat,0.5,0.84
1999,Odisha,SAMBALPUR,Summer,Rice,18.33,52.75
1999,Odisha,SAMBALPUR,Whole Year,Onion,1.89,8.62
1999,Odisha,SAMBALPUR,Whole Year,Potato,0.34,3.35
1999,Odisha,SAMBALPUR,Whole Year,Sannhamp,0.05,0.14
1999,Odisha,SAMBALPUR,Winter,Rice,87.0,172.0
1999,Odisha,SAMBALPUR,Winter,Sugarcane,0.13,8.49
2000,Odisha,SAMBALPUR,Autumn,Rice,45.44,13.67
2000,Odisha,SAMBALPUR,Kharif,Castor seed,0.11,0.03
2000,Odisha,SAMBALPUR,Kharif,Ginger,0.41,0.79
2000,Odisha,SAMBALPUR,Kharif,Groundnut,0.105,0.1051
2000,Odisha,SAMBALPUR,Kharif,Horse-gram,2.184,0.321
2000,Odisha,SAMBALPUR,Kharif,Jowar,0.19,0.09
2000,Odisha,SAMBALPUR,Kharif,Maize,0.132,0.0945
2000,Odisha,SAMBALPUR,Kharif,Mesta,1.06,3.74
2000,Odisha,SAMBALPUR,Kharif,Moong(Green Gram),0.861,0.276
2000,Odisha,SAMBALPUR,Kharif,Ragi,0.042,0.011300000000000001
2000,Odisha,SAMBALPUR,Kharif,Sesamum,3.639,0.5127
2000,Odisha,SAMBALPUR,Kharif,Urad,1.621,0.2873
2000,Odisha,SAMBALPUR,Rabi,Castor seed,0.02,0.01
2000,Odisha,SAMBALPUR,Rabi,Gram,0.16,0.08
2000,Odisha,SAMBALPUR,Rabi,Sunflower,0.07,0.04
2000,Odisha,SAMBALPUR,Rabi,Wheat,0.45,0.6921
2000,Odisha,SAMBALPUR,Summer,Rice,9.81,22.75
2000,Odisha,SAMBALPUR,Whole Year,Coriander,0.45,0.22
2000,Odisha,SAMBALPUR,Whole Year,Chillies,5.82,4.91
2000,Odisha,SAMBALPUR,Whole Year,Garlic,0.35,1.09
2000,Odisha,SAMBALPUR,Whole Year,Onion,0.75,5.69
2000,Odisha,SAMBALPUR,Whole Year,Potato,0.372,3.4663000000000004
2000,Odisha,SAMBALPUR,Whole Year,Sannhamp,0.01,0.03
2000,Odisha,SAMBALPUR,Whole Year,Sugarcane,0.054,3.0841999999999996
2000,Odisha,SAMBALPUR,Whole Year,Sweet potato,1.73,13.71
2000,Odisha,SAMBALPUR,Whole Year,Turmeric,1.06,2.59
2000,Odisha,SAMBALPUR,Winter,Rice,81.79,62.09
2001,Odisha,SAMBALPUR,Kharif,Castor seed,0.06,0.02
2001,Odisha,SAMBALPUR,Kharif,Ginger,0.43,0.83
2001,Odisha,SAMBALPUR,Kharif,Groundnut,0.077,0.0874
2001,Odisha,SAMBALPUR,Kharif,Horse-gram,2.866,0.9486
2001,Odisha,SAMBALPUR,Kharif,Jowar,0.19,0.09
2001,Odisha,SAMBALPUR,Kharif,Maize,0.065,0.042
2001,Odisha,SAMBALPUR,Kharif,Moong(Green Gram),0.719,0.2109
2001,Odisha,SAMBALPUR,Kharif,Ragi,0.043,0.023100000000000002
2001,Odisha,SAMBALPUR,Kharif,Rice,145.0,269.0
2001,Odisha,SAMBALPUR,Kharif,Sesamum,3.832,0.9967
2001,Odisha,SAMBALPUR,Kharif,Urad,1.046,0.2694
2001,Odisha,SAMBALPUR,Rabi,Castor seed,0.34,0.15
2001,Odisha,SAMBALPUR,Rabi,Gram,0.36,0.16
2001,Odisha,SAMBALPUR,Rabi,Safflower,0.2,0.08
2001,Odisha,SAMBALPUR,Rabi,Sunflower,0.18,0.09
2001,Odisha,SAMBALPUR,Rabi,Wheat,0.544,0.8601
2001,Odisha,SAMBALPUR,Whole Year,Coriander,0.36,0.18
2001,Odisha,SAMBALPUR,Whole Year,Chillies,4.63,4.08
2001,Odisha,SAMBALPUR,Whole Year,Garlic,0.34,1.07
2001,Odisha,SAMBALPUR,Whole Year,Onion,0.48,3.64
2001,Odisha,SAMBALPUR,Whole Year,Potato,0.333,3.0636
2001,Odisha,SAMBALPUR,Whole Year,Sugarcane,0.032,1.6111
2001,Odisha,SAMBALPUR,Whole Year,Sweet potato,1.76,14.06
2001,Odisha,SAMBALPUR,Whole Year,Turmeric,1.05,2.55
2002,Odisha,SAMBALPUR,Kharif,Castor seed,0.08,0.03
2002,Odisha,SAMBALPUR,Kharif,Ginger,0.58,1.1
2002,Odisha,SAMBALPUR,Kharif,Groundnut,0.081,0.099
2002,Odisha,SAMBALPUR,Kharif,Horse-gram,2.019,0.529
2002,Odisha,SAMBALPUR,Kharif,Jowar,0.22,0.11
2002,Odisha,SAMBALPUR,Kharif,Maize,0.11,0.1005
2002,Odisha,SAMBALPUR,Kharif,Moong(Green Gram),0.929,0.30310000000000004
2002,Odisha,SAMBALPUR,Kharif,Ragi,0.025,0.01
2002,Odisha,SAMBALPUR,Kharif,Rice,139.0,157.0
2002,Odisha,SAMBALPUR,Kharif,Sesamum,3.295,1.1171
2002,Odisha,SAMBALPUR,Kharif,Urad,0.794,0.4472
2002,Odisha,SAMBALPUR,Rabi,Castor seed,0.24,0.11
2002,Odisha,SAMBALPUR,Rabi,Gram,0.27,0.11
2002,Odisha,SAMBALPUR,Rabi,Sunflower,0.13,0.06
2002,Odisha,SAMBALPUR,Rabi,Wheat,0.253,0.3633
2002,Odisha,SAMBALPUR,Whole Year,Coriander,0.45,0.22
2002,Odisha,SAMBALPUR,Whole Year,Chillies,4.45,3.74
2002,Odisha,SAMBALPUR,Whole Year,Garlic,0.28,0.88
2002,Odisha,SAMBALPUR,Whole Year,Onion,1.09,8.27
2002,Odisha,SAMBALPUR,Whole Year,Potato,0.386,3.9183000000000003
2002,Odisha,SAMBALPUR,Whole Year,Sugarcane,0.055,2.669
2002,Odisha,SAMBALPUR,Whole Year,Sweet potato,1.71,13.96
2002,Odisha,SAMBALPUR,Whole Year,Turmeric,0.25,0.61
2003,Odisha,SAMBALPUR,Kharif,Castor seed,0.09,0.04
2003,Odisha,SAMBALPUR,Kharif,Ginger,0.6,1.13
2003,Odisha,SAMBALPUR,Kharif,Groundnut,0.106,0.0767
2003,Odisha,SAMBALPUR,Kharif,Horse-gram,2.046,0.6608999999999999
2003,Odisha,SAMBALPUR,Kharif,Jowar,0.21,0.1
2003,Odisha,SAMBALPUR,Kharif,Maize,0.114,0.08209999999999999
2003,Odisha,SAMBALPUR,Kharif,Moong(Green Gram),0.745,0.2002
2003,Odisha,SAMBALPUR,Kharif,Ragi,0.006,0.0031
2003,Odisha,SAMBALPUR,Kharif,Rice,145.0,257.0
2003,Odisha,SAMBALPUR,Kharif,Sesamum,1.725,0.38289999999999996
2003,Odisha,SAMBALPUR,Kharif,Sunflower,0.02,0.01
2003,Odisha,SAMBALPUR,Kharif,Urad,0.495,0.10890000000000001
2003,Odisha,SAMBALPUR,Rabi,Castor seed,0.27,0.12
2003,Odisha,SAMBALPUR,Rabi,Gram,0.34,0.16
2003,Odisha,SAMBALPUR,Rabi,Sunflower,0.13,0.06
2003,Odisha,SAMBALPUR,Rabi,Wheat,0.268,0.4021
2003,Odisha,SAMBALPUR,Whole Year,Coriander,0.93,0.46
2003,Odisha,SAMBALPUR,Whole Year,Chillies,4.67,4.02
2003,Odisha,SAMBALPUR,Whole Year,Garlic,0.31,0.98
2003,Odisha,SAMBALPUR,Whole Year,Onion,1.04,7.89
2003,Odisha,SAMBALPUR,Whole Year,Potato,0.322,2.5989
2003,Odisha,SAMBALPUR,Whole Year,Sugarcane,0.048,2.9421
2003,Odisha,SAMBALPUR,Whole Year,Sweet potato,1.75,14.56
2003,Odisha,SAMBALPUR,Whole Year,Turmeric,0.23,0.56
2004,Odisha,SAMBALPUR,Autumn,Groundnut,0.003,0.0015
2004,Odisha,SAMBALPUR,Autumn,Maize,0.086,0.069
2004,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.239,0.0562
2004,Odisha,SAMBALPUR,Autumn,Ragi,0.004,0.0037
2004,Odisha,SAMBALPUR,Autumn,Rice,44.0,38.0
2004,Odisha,SAMBALPUR,Autumn,Urad,0.197,0.0465
2004,Odisha,SAMBALPUR,Kharif,Castor seed,0.096,0.04
2004,Odisha,SAMBALPUR,Kharif,Ginger,0.697,1.317
2004,Odisha,SAMBALPUR,Kharif,Jowar,0.24,0.138
2004,Odisha,SAMBALPUR,Rabi,Castor seed,0.288,0.13
2004,Odisha,SAMBALPUR,Rabi,Gram,0.388,0.184
2004,Odisha,SAMBALPUR,Rabi,Sunflower,0.207,0.097
2004,Odisha,SAMBALPUR,Summer,Groundnut,0.068,0.0858
2004,Odisha,SAMBALPUR,Summer,Maize,0.002,0.0028
2004,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.389,0.13340000000000002
2004,Odisha,SAMBALPUR,Summer,Rice,22.0,77.0
2004,Odisha,SAMBALPUR,Summer,Sesamum,0.031,0.0108
2004,Odisha,SAMBALPUR,Summer,Urad,0.003,0.0008
2004,Odisha,SAMBALPUR,Summer,Wheat,0.23,0.2866
2004,Odisha,SAMBALPUR,Whole Year,Coriander,0.985,0.481
2004,Odisha,SAMBALPUR,Whole Year,Chillies,4.188,3.6
2004,Odisha,SAMBALPUR,Whole Year,Garlic,0.346,1.088
2004,Odisha,SAMBALPUR,Whole Year,Onion,1.279,9.714
2004,Odisha,SAMBALPUR,Whole Year,Sweet potato,1.758,14.61
2004,Odisha,SAMBALPUR,Whole Year,Turmeric,0.258,0.63
2004,Odisha,SAMBALPUR,Winter,Groundnut,0.002,0.0013
2004,Odisha,SAMBALPUR,Winter,Horse-gram,1.375,0.3465
2004,Odisha,SAMBALPUR,Winter,Maize,0.003,0.0035
2004,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.093,0.0213
2004,Odisha,SAMBALPUR,Winter,Potato,0.368,2.8594
2004,Odisha,SAMBALPUR,Winter,Ragi,0.011,0.004900000000000001
2004,Odisha,SAMBALPUR,Winter,Rice,94.0,140.0
2004,Odisha,SAMBALPUR,Winter,Sesamum,2.268,0.4899
2004,Odisha,SAMBALPUR,Winter,Sugarcane,0.019,1.0513
2004,Odisha,SAMBALPUR,Winter,Urad,0.293,0.051
2005,Odisha,SAMBALPUR,Autumn,Groundnut,0.051,0.038
2005,Odisha,SAMBALPUR,Autumn,Maize,0.058,0.044899999999999995
2005,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.095,0.020300000000000002
2005,Odisha,SAMBALPUR,Autumn,Rice,44.0,52.0
2005,Odisha,SAMBALPUR,Autumn,Sesamum,0.001,0.0001
2005,Odisha,SAMBALPUR,Autumn,Urad,0.161,0.0456
2005,Odisha,SAMBALPUR,Summer,Groundnut,0.098,0.1186
2005,Odisha,SAMBALPUR,Summer,Maize,0.001,0.001
2005,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.36,0.1667
2005,Odisha,SAMBALPUR,Summer,Rice,18.0,51.0
2005,Odisha,SAMBALPUR,Summer,Sesamum,0.143,0.0496
2005,Odisha,SAMBALPUR,Summer,Urad,0.003,0.0013
2005,Odisha,SAMBALPUR,Summer,Wheat,0.294,0.43239999999999995
2005,Odisha,SAMBALPUR,Winter,Groundnut,0.003,0.0025
2005,Odisha,SAMBALPUR,Winter,Horse-gram,1.848,0.6801
2005,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.152,0.049100000000000005
2005,Odisha,SAMBALPUR,Winter,Potato,0.369,3.0021999999999998
2005,Odisha,SAMBALPUR,Winter,Ragi,0.016,0.0063
2005,Odisha,SAMBALPUR,Winter,Rice,89.0,191.0
2005,Odisha,SAMBALPUR,Winter,Sesamum,3.566,1.1197000000000001
2005,Odisha,SAMBALPUR,Winter,Sugarcane,0.055,3.036
2005,Odisha,SAMBALPUR,Winter,Urad,0.556,0.1735
2006,Odisha,SAMBALPUR,Autumn,Groundnut,0.048,0.0314
2006,Odisha,SAMBALPUR,Autumn,Maize,0.062,0.0599
2006,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.127,0.032299999999999995
2006,Odisha,SAMBALPUR,Autumn,Ragi,0.001,0.0003
2006,Odisha,SAMBALPUR,Autumn,Rice,43.0,58.0
2006,Odisha,SAMBALPUR,Autumn,Urad,0.368,0.0861
2006,Odisha,SAMBALPUR,Summer,Groundnut,0.059,0.07390000000000001
2006,Odisha,SAMBALPUR,Summer,Maize,0.006,0.0108
2006,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.236,0.1161
2006,Odisha,SAMBALPUR,Summer,Rice,16.0,55.0
2006,Odisha,SAMBALPUR,Summer,Sesamum,0.029,0.009
2006,Odisha,SAMBALPUR,Summer,Wheat,0.38,0.6224
2006,Odisha,SAMBALPUR,Winter,Groundnut,0.011,0.008400000000000001
2006,Odisha,SAMBALPUR,Winter,Horse-gram,1.685,0.5341
2006,Odisha,SAMBALPUR,Winter,Maize,0.002,0.004900000000000001
2006,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.083,0.0224
2006,Odisha,SAMBALPUR,Winter,Potato,0.32,2.5603000000000002
2006,Odisha,SAMBALPUR,Winter,Ragi,0.001,0.0002
2006,Odisha,SAMBALPUR,Winter,Rice,85.0,175.0
2006,Odisha,SAMBALPUR,Winter,Sesamum,2.881,0.6281
2006,Odisha,SAMBALPUR,Winter,Sugarcane,0.052,2.6069
2006,Odisha,SAMBALPUR,Winter,Urad,0.313,0.0883
2007,Odisha,SAMBALPUR,Autumn,Groundnut,0.009,0.0055
2007,Odisha,SAMBALPUR,Autumn,Maize,0.067,0.0588
2007,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.195,0.0445
2007,Odisha,SAMBALPUR,Autumn,Ragi,0.004,0.0014
2007,Odisha,SAMBALPUR,Autumn,Rice,40.0,57.0
2007,Odisha,SAMBALPUR,Autumn,Urad,0.405,0.09440000000000001
2007,Odisha,SAMBALPUR,Summer,Groundnut,0.083,0.0979
2007,Odisha,SAMBALPUR,Summer,Maize,0.003,0.0035
2007,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.383,0.1444
2007,Odisha,SAMBALPUR,Summer,Rice,18.0,58.0
2007,Odisha,SAMBALPUR,Summer,Sesamum,0.058,0.0215
2007,Odisha,SAMBALPUR,Summer,Urad,0.004,0.0016
2007,Odisha,SAMBALPUR,Summer,Wheat,0.306,0.4803
2007,Odisha,SAMBALPUR,Winter,Groundnut,0.016,0.011800000000000001
2007,Odisha,SAMBALPUR,Winter,Horse-gram,1.22,0.3575
2007,Odisha,SAMBALPUR,Winter,Maize,0.002,0.0026
2007,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.123,0.0308
2007,Odisha,SAMBALPUR,Winter,Potato,0.381,3.4019
2007,Odisha,SAMBALPUR,Winter,Ragi,0.003,0.001
2007,Odisha,SAMBALPUR,Winter,Rice,90.0,201.0
2007,Odisha,SAMBALPUR,Winter,Sesamum,1.764,0.3951
2007,Odisha,SAMBALPUR,Winter,Sugarcane,0.049,2.8971999999999998
2007,Odisha,SAMBALPUR,Winter,Urad,0.32,0.0886
2008,Odisha,SAMBALPUR,Autumn,Maize,0.058,0.0536
2008,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.137,0.0373
2008,Odisha,SAMBALPUR,Autumn,Ragi,0.006,0.0037
2008,Odisha,SAMBALPUR,Autumn,Rice,46.0,65.0
2008,Odisha,SAMBALPUR,Autumn,Sesamum,0.001,0.0001
2008,Odisha,SAMBALPUR,Autumn,Urad,0.216,0.0603
2008,Odisha,SAMBALPUR,Summer,Groundnut,0.037,0.056799999999999996
2008,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.292,0.1407
2008,Odisha,SAMBALPUR,Summer,Rice,20.0,75.0
2008,Odisha,SAMBALPUR,Summer,Sesamum,0.042,0.0115
2008,Odisha,SAMBALPUR,Summer,Urad,0.001,0.0002
2008,Odisha,SAMBALPUR,Summer,Wheat,0.356,0.6792
2008,Odisha,SAMBALPUR,Winter,Groundnut,0.001,0.0019
2008,Odisha,SAMBALPUR,Winter,Horse-gram,0.904,0.2875
2008,Odisha,SAMBALPUR,Winter,Maize,0.016,0.0264
2008,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.087,0.030699999999999998
2008,Odisha,SAMBALPUR,Winter,Potato,0.312,2.8904
2008,Odisha,SAMBALPUR,Winter,Ragi,0.001,0.0006
2008,Odisha,SAMBALPUR,Winter,Rice,85.0,192.0
2008,Odisha,SAMBALPUR,Winter,Sesamum,1.371,0.3414
2008,Odisha,SAMBALPUR,Winter,Sugarcane,0.03,1.8366
2008,Odisha,SAMBALPUR,Winter,Urad,0.189,0.052899999999999996
2009,Odisha,SAMBALPUR,Autumn,Maize,0.035,0.033600000000000005
2009,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.082,0.023899999999999998
2009,Odisha,SAMBALPUR,Autumn,Ragi,0.003,0.0016
2009,Odisha,SAMBALPUR,Autumn,Rice,40.0,28.0
2009,Odisha,SAMBALPUR,Autumn,Urad,0.136,0.0375
2009,Odisha,SAMBALPUR,Summer,Groundnut,0.02,0.0247
2009,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.257,0.0935
2009,Odisha,SAMBALPUR,Summer,Rice,18.0,55.0
2009,Odisha,SAMBALPUR,Summer,Sesamum,0.035,0.0121
2009,Odisha,SAMBALPUR,Summer,Wheat,0.302,0.4515
2009,Odisha,SAMBALPUR,Winter,Groundnut,0.001,0.0015
2009,Odisha,SAMBALPUR,Winter,Horse-gram,1.055,0.4178
2009,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.063,0.024300000000000002
2009,Odisha,SAMBALPUR,Winter,Potato,0.261,2.2673
2009,Odisha,SAMBALPUR,Winter,Ragi,0.003,0.0012
2009,Odisha,SAMBALPUR,Winter,Rice,82.0,97.0
2009,Odisha,SAMBALPUR,Winter,Sesamum,2.121,0.7148
2009,Odisha,SAMBALPUR,Winter,Sugarcane,0.03,1.548
2009,Odisha,SAMBALPUR,Winter,Urad,0.193,0.0712
2010,Odisha,SAMBALPUR,Autumn,Groundnut,0.002,0.0011
2010,Odisha,SAMBALPUR,Autumn,Maize,0.097,0.1125
2010,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.106,0.0298
2010,Odisha,SAMBALPUR,Autumn,Ragi,0.001,0.0009
2010,Odisha,SAMBALPUR,Autumn,Rice,43.0,17.0
2010,Odisha,SAMBALPUR,Autumn,Urad,0.31,0.07690000000000001
2010,Odisha,SAMBALPUR,Summer,Groundnut,0.009,0.013
2010,Odisha,SAMBALPUR,Summer,Maize,0.005,0.0116
2010,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.135,0.053700000000000005
2010,Odisha,SAMBALPUR,Summer,Rice,23.0,83.0
2010,Odisha,SAMBALPUR,Summer,Sesamum,0.029,0.0144
2010,Odisha,SAMBALPUR,Summer,Urad,0.005,0.0027
2010,Odisha,SAMBALPUR,Summer,Wheat,0.113,0.1653
2010,Odisha,SAMBALPUR,Winter,Groundnut,0.077,0.0638
2010,Odisha,SAMBALPUR,Winter,Horse-gram,0.922,0.2637
2010,Odisha,SAMBALPUR,Winter,Maize,0.004,0.0067
2010,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.171,0.0376
2010,Odisha,SAMBALPUR,Winter,Potato,0.196,1.6227
2010,Odisha,SAMBALPUR,Winter,Ragi,0.005,0.002
2010,Odisha,SAMBALPUR,Winter,Rice,87.0,122.0
2010,Odisha,SAMBALPUR,Winter,Sesamum,1.497,0.3443
2010,Odisha,SAMBALPUR,Winter,Sugarcane,0.012,0.527
2010,Odisha,SAMBALPUR,Winter,Urad,0.147,0.0281
2011,Odisha,SAMBALPUR,Autumn,Groundnut,0.003,0.0011
2011,Odisha,SAMBALPUR,Autumn,Maize,0.105,0.119
2011,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.109,0.030600000000000002
2011,Odisha,SAMBALPUR,Autumn,Rice,36.0,31.0
2011,Odisha,SAMBALPUR,Autumn,Sesamum,0.001,0.0001
2011,Odisha,SAMBALPUR,Autumn,Urad,0.138,0.0431
2011,Odisha,SAMBALPUR,Summer,Groundnut,0.006,0.0067
2011,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.16,0.061399999999999996
2011,Odisha,SAMBALPUR,Summer,Rice,18.0,69.0
2011,Odisha,SAMBALPUR,Summer,Sesamum,0.005,0.0026
2011,Odisha,SAMBALPUR,Summer,Urad,0.003,0.0016
2011,Odisha,SAMBALPUR,Summer,Wheat,0.029,0.056600000000000004
2011,Odisha,SAMBALPUR,Winter,Horse-gram,0.809,0.2548
2011,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.065,0.0212
2011,Odisha,SAMBALPUR,Winter,Potato,0.219,1.8705
2011,Odisha,SAMBALPUR,Winter,Ragi,0.002,0.0007
2011,Odisha,SAMBALPUR,Winter,Rice,83.0,144.0
2011,Odisha,SAMBALPUR,Winter,Sesamum,0.474,0.1128
2011,Odisha,SAMBALPUR,Winter,Sugarcane,0.016,0.7067
2011,Odisha,SAMBALPUR,Winter,Urad,0.152,0.0427
2012,Odisha,SAMBALPUR,Autumn,Groundnut,0.024,0.036
2012,Odisha,SAMBALPUR,Autumn,Maize,0.063,0.0725
2012,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.031,0.0115
2012,Odisha,SAMBALPUR,Autumn,Ragi,0.004,0.0026
2012,Odisha,SAMBALPUR,Autumn,Rice,39.0,79.0
2012,Odisha,SAMBALPUR,Autumn,Urad,0.036,0.0114
2012,Odisha,SAMBALPUR,Summer,Groundnut,0.005,0.0060999999999999995
2012,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.257,0.1555
2012,Odisha,SAMBALPUR,Summer,Rice,345.0,71.0
2012,Odisha,SAMBALPUR,Summer,Sesamum,0.015,0.005900000000000001
2012,Odisha,SAMBALPUR,Summer,Urad,0.011,0.011699999999999999
2012,Odisha,SAMBALPUR,Summer,Wheat,0.039,0.1087
2012,Odisha,SAMBALPUR,Winter,Groundnut,0.001,0.0002
2012,Odisha,SAMBALPUR,Winter,Horse-gram,0.554,0.251
2012,Odisha,SAMBALPUR,Winter,Maize,0.001,0.0027
2012,Odisha,SAMBALPUR,Winter,Moong(Green Gram),0.056,0.0222
2012,Odisha,SAMBALPUR,Winter,Potato,0.177,1.4962
2012,Odisha,SAMBALPUR,Winter,Ragi,0.007,0.0009
2012,Odisha,SAMBALPUR,Winter,Rice,81.0,266.0
2012,Odisha,SAMBALPUR,Winter,Sesamum,0.511,0.22080000000000002
2012,Odisha,SAMBALPUR,Winter,Sugarcane,0.011,1.2232
2012,Odisha,SAMBALPUR,Winter,Urad,0.056,0.0183
2013,Odisha,SAMBALPUR,Autumn,Groundnut,0.11,0.09140000000000001
2013,Odisha,SAMBALPUR,Autumn,Maize,0.241,0.2641
2013,Odisha,SAMBALPUR,Autumn,Moong(Green Gram),0.052,0.0235
2013,Odisha,SAMBALPUR,Autumn,Ragi,0.042,0.027800000000000002
2013,Odisha,SAMBALPUR,Autumn,Rice,44.0,50.0
2013,Odisha,SAMBALPUR,Autumn,Urad,0.059,0.0195
2013,Odisha,SAMBALPUR,Summer,Groundnut,0.033,0.036
2013,Odisha,SAMBALPUR,Summer,Moong(Green Gram),0.203,0.098
2013,Odisha,SAMBALPUR,Summer,Rice,22.0,95.0
